Nama,Komentar,Waktu,Likes,Reply Count
@renaldyhaen,"@@muhammadhaykalfikri1647 Kan emang inti Peer Pressure emang gitu, tekanan yang terjadi secara eksplisit. Lihat orang lain udah bebas, sedangkan dia masih beban, ini tuh juga termasuk ke tekanan batin. 
.
Poin kedua, gagal? menurut lu kan? Tapi bagaimana dengan masyarakat awam? Proses pendidikan itu jarang dianggap sebagai garis finish atau akhir tujuan. Pekerjaan atau karir ini yang menurut gua lebih banyak dilihat sebagai salah satu tujuan akhir orang. Maka dari itu, masih banyak orang yang menggunakan kuliah sebagai batu loncatan biar bisa mendapat karir yang lebih bergengsi. Kasarannya sih, gak apa-apa hasil kuliah ""mid"" asal udah cukup buat modal cari karir. 
.
Di paragraf akhir kan gua juga udah ngomong, kalau sekedar ceramah tanpa mencari tahu sumber utama masalah, gak bakalan bisa menyelesaikan masalah perjokian. Jadi, jika seandainya kedua poin yang selalu gua bicarakan ini masuk ke ranah omong kosong. Terus menurut lu itu penyebab utama masalah perjokian dan hasil kualitas pendidikan yang buruk itu apa? Kemalasan atau ketidaksiapan individu? Kalau cuma masih sedikit dan sembunyi-sembunyi, mungkin bisa jadi. Tapi kalau kasusnya udah sebesar sekarang, rasanya ada pengaruh lain yang lebih besar dibandingkan faktor internal tiap individu.",2024-08-11T17:13:05Z,0,
@kucing5323,Masih menunggu pin of shame,2024-08-11T11:56:37Z,0,0.0
@diaadinda7174,"Jujur gw awalnya ngerjain tugas susah sampe pengen joki tp g punya duit😂, karna gw g punya duit lebih dan syng mending beli kebutuhan lain ywdh jdi ny gw ngerjain sendiri trus belajar di bantu AI kalo lagi mls",2024-08-11T11:56:32Z,0,0.0
@hafizarifin9410,"joki itu emg tai, mau di game apa di pendidikan, aneh nya di indo gada yg speak up gede2an apalagi di game mobile malah di bangga2in",2024-08-11T11:55:41Z,0,0.0
@ayasealrokubi,"gak usah skripsi. anak2 murid w aja beberapa ada yang bangga bilang hasil kerja dia padahal mah disatu sisi laen ada anak yang bangga penghasilan dia 1 semester tembus jutaan lantaran temen2 nya make joki dia buat kerjain tugas2.. termasuk tugas w.
dan w tanya apa dia bener2 kerjain tugas nya satu persatu? dia jawab dengan polos nya ""GAK, saya pake AI semua itu"" 
ok nilai jelek masal tapi herannya kurikulum sekarang kayak gituan tetep wajib kudu harus lulus.. 
akhirnya nilai dibawah KKM tetep di up atau semacamnya ampe itu anak2 bisa lulus",2024-08-11T11:54:57Z,0,0.0
@justicejustice1474,"Kita berharap apa sih pada argumen orang yg pake joki, kalo dia orang yang mampu berargumen dengan baik dan punya otak yg lebih pinter ya dia gabakal pake joki 🤣",2024-08-11T11:54:57Z,5,0.0
@dan93doang,bang menurut loe bisa kasus perjokian sama  pemerintah kita dimasukin ke kategori perbuatan kriminal.,2024-08-11T11:53:39Z,0,0.0
@yahahahayuk5799,Kuliah pun bisa P2W,2024-08-11T11:53:22Z,0,0.0
@sambragjr2849,"Untung nya gw dlu Kuliah S1 smpe' Tamat kgk pake' Joki2an dahh, PURE hasil kerja keras sndiri walopun gw lu2s kgk Cumlaude....😅",2024-08-11T11:52:59Z,0,0.0
@h4ndym4n,"berani (ngaku di joki) karena banyak, atau karena dungu 😮",2024-08-11T11:52:38Z,0,1.0
@semuaakanbermetamorhfosisp5212,Dia ngaku di jokiin udah bukti mutlak kalau dia itu tolol. Jelas ga layak lah buat jadi sarjana.,2024-08-11T11:55:12Z,0,
@SaiIndryana,"Aku ga pernah ngejoki waktu kuliah. Buat tugas akhir sampe lewat masa kulaih D3 ( yg awalnya 3 tahun jadi 3,5 tahun ) tapi syukurnya gue lulus tanpa pake joki bahkan gue lebih suka dgn proses",2024-08-11T11:52:38Z,0,0.0
@zankaizuma7426,Dimana mana orang yang skripsi nya di joki mah diem diem Bae baru liat ada orang yang joki dan bilang secara tidak langsung aku joki dan aku bangga dan berlindung dengan kata kata orang tua jika lu ngak mau ngerepotin orang tua lu ya solusi nya ya kerja sambil kuliah kalo Lo ngak mau berarti Lo beban 🗿,2024-08-11T11:51:31Z,0,0.0
@Fluffymfmf,"kata kunci 1, MALAS, penyakit yg melekat pada generasi sedari dulu",2024-08-11T11:51:25Z,0,0.0
@mamaubear,"kalau gak joki yah Ai... emng korupsi udah mendarah daging di tanah ini. voc bangkrut aja gara2 korupsi, yg ngajarin korupsi yah org2 sini juga, wkwkwkwk",2024-08-11T11:51:17Z,0,0.0
@afifdhiapratama,"logikanya aneh, kalo sayang ortu ya lulus tanpa joki dong. udah tau biaya kuliah mahal kok ga dimanfaatin? malah ambil jalan pintas. gw kalo jadi ortu ya bakal kecewa lah, udah bayar mahal2, disuruh buat tugas makalah atau skripsi aja gabisa. dapet ilmu kagak, dapet tolol iya.",2024-08-11T11:50:54Z,0,0.0
@adinata3286,"Sadar gak sih, kebanyakkan dari mereka itu BACOT?
Kalo ada kesalahan dari pemerintah, seleb, konten kreator, dll, mereka itu marah buanget. Sampe-sampe nyumpahin macem-macem.
Tapi mereka sendiri malah melakukan hal yg sama buruknya, bahkan dibela habis-habisan, seperti yg barusan bang Eno sampaikan.
Ini negara kita mau dibawa kemana sih? Kita itu udah dibilang paling gak sopan dan IQ terendah di ASEAN loh. SADAR ATUH WOY!!!",2024-08-11T11:50:42Z,0,0.0
@fikarrexa726,dah lama ga ketemu nih opening. bukan sekolah wkwk,2024-08-11T11:50:28Z,0,0.0
@amlodipine.ishkaq,"Salam dari orang yg lulus S1 7 Tahun dengan Fair, untuk Para PECUNDANG yang pake Joki Skripsi wkwkwk.
Tuh liat, setelah gw baca ulang skripsi gw sendiri, terkesan sampah banget, tapi sampah ini usaha gw sendiri 😎",2024-08-11T11:50:26Z,0,0.0
@HorrifyinglyAbsurd,Joki kok dipamerin 🤣,2024-08-11T11:50:19Z,1,0.0
@fulan8071,"Teman teman. Saya butuh argumentasi untuk membantah argumen
""Joki skripsi/tugas harusnya diperbolehkan karena banyak mahasiswa sibuk seperti sibuk bekerja untuk memenuhi kebutuhannya""",2024-08-11T11:50:05Z,0,1.0
@dianhyouvideo,Kalau ini sih...... Sebaiknya diam saja.,2024-08-11T11:54:44Z,0,
@faranyx,Joki buat banggain orang tua? Bro Your live must be a Joke.😂,2024-08-11T11:49:46Z,0,1.0
@bontolodon1359,Kuliah cuman gara gara pengen pamer doang keknya,2024-08-11T12:01:36Z,0,
@freebird3375,dulu setahun gw menyelesaikan skripsi sampai beberapa kali ganti judul sempat terpikir make joki tapi alhamdulillah skripsi gw selesai juga dengan jerih payah gw dan dengan bantuan orang orang yang peduli sama gw.,2024-08-11T11:49:21Z,0,0.0
@LeoGusta,Semua yang pakai joki skripsi adalah manusia G*BL*G! #NoDebat,2024-08-11T11:49:16Z,0,0.0
@goopul,"Di indonesia,ilegal bisa legal bang 🗿",2024-08-11T11:48:55Z,0,0.0
@BigD1ck-ok5ip,T0l0l banget sih yang ngebela lulusan dari joki 😂,2024-08-11T11:48:51Z,1,0.0
@namusic4712,yg dislikes video ini adalah yg joki,2024-08-11T11:48:43Z,0,0.0
@arkxeon888,"ini gara2 koruptor nih !! 
jdi kria niru dari atas :v
buah tidak jatuh dri pohonnya",2024-08-11T11:48:29Z,0,0.0
@laffite1001,"orang kuliah kebanyakan ga tau harus ngapain bang
makanya belajar kaga kerja kaga hasilnya ya joki",2024-08-11T11:48:06Z,0,1.0
@bontolodon1359,Ya jangan kuliah kalau gitu mah,2024-08-11T12:02:18Z,0,
@armsid4907,"2:09 bener no, jaman kita dulu maluuu banget kalau ketahuan pake joki, pada diem-diem aja, sama-sama tahu aja. era sekarang orang-orang malah pada bangga pake joki, hadeh",2024-08-11T11:47:43Z,1,0.0
@Yiusa_,"Pertanyaan sederhana untuk komentar tersebut: Kalau lu sayang orang-tua tapi ngejoki, bukankah orang-tua lu merasa terhianati ketika tau anaknya adalah pembohong?",2024-08-11T11:46:55Z,413,33.0
@bensharenli1212,"Karena ortunya pun ga merasa kalau pakai joki itu salah.
Ortunya ga punya nilai - nilai kejujuran sehingga ga ngajarin anaknya nilai - nilai kejujuran.",2024-08-11T16:19:41Z,30,
@Dalank194,"@@Yiusa_ tapi kalau lu kuliah udah tinggal skripsi nih dn skripsi lu yg mana hasil jerih payah lu selama kuliah gak lolos sma dosennya dn berhubungan ortu lu jga bukan orng kaya yg ngebiyayain lu. Lu milih mana ? Stay di pendirian lu lulus dngan hasil skripsi lu sendiri walau entah itu kapan dn terus bergantung sma ortu. Atau krna lu gak mau lagi ngebebanin biaya kuliah lu, lu DO. Dn pilihan yg terakhir lu pake joki stelah berdiskusi sma ortu lu",2024-08-11T19:50:26Z,1,
@riouhato,"​@@Dalank194kenapa pilihan terakhirnya adalah joki? Kenapa lu ga mikir bahwa ada pilihan yang lainnya?

Apabila lu merasa bahwa dosen mempersulit skripsi (padahal skripsinya sudah benar), kamu bisa lapor komite etik atas ketidakprofesionalan dosen. Tapi, apabila skripsi lu memang kayak tai, ya itu salah lu. Benerin dulu lah skripsinya.

Lu ga bisa benerin skripsi karena ga kuat bayar kuliah? Bro, banyak jalan. Ada beasiswa. Lu bisa kerja. Lu bisa ikut projek dosen dan dapat duit. Lu bisa menang lomba dan dapat duit. Yaelaaaah.",2024-08-11T22:15:31Z,30,
@blackwhiteindo4012,"menurutku orang yg ngejoki itu cuma menyediakan jasa dan ga memaksa orang pake jasanya. sebenarnya yg rugi itu ya cuma yg pake jasanya, toh kenyataannya waktu cari pekerjaan di indo juga sebagian besar bisa diterima kalau pake orang dalam/punya koneksi. jadi inti masalahnya ya ada pada sistem pencarian kerja.
justru salah satu yg jadi masalah bagi gw sih soal pembajakan software, musik, video, dll. selama gw sekolah, ga ada tu yg ngajarin sama sekali ttg etika pembajakan, yg sebenarnya itu sangat perlu banget",2024-08-11T22:45:47Z,8,
@hanhaidar,"@@Dalank194 akwokaowkao pemikiran sampah, gw aja melar setahun karna ada urusan yg mesti didahuluin, akhirnya kelar sebulan doang klo fokus skripsi, bro pemikiran anda ini lucu sekali sumpah, joki skripsi ya? atau gk kuliah?",2024-08-11T23:08:38Z,6,
@N_ikwigStudio,"@@Yiusa_ pertanyaan sederhana dari Komen mu bang. Emang yang lulus skripsi  murni nggak bisa jadi pembohong setelah lulus? 

Yang kuliah lulus usaha sendiri berkahir jadi orang brengsek juga banyak. Yang kuliah joki skripsi terus lulus kerja di luar bidang yang dia Pura Pura kuasain juga banyak. Dunia ini nggak cuma hitam Dan putih. Ada juga sisi Abu-abu. Kita liat aja di ending. Dia jadi manusia brengsek yang ngerugiin orang atau enggak.

Misal lu kuliah dokter. Tapi lu berakhir jadi pengusaha, seniman, juragan rongsok dll.",2024-08-11T23:42:10Z,0,
@heryantopecel,"ya jangan dikasih tau, biar ilusi bangga tetep ada",2024-08-12T01:58:38Z,1,
@noviantoekobudiman7633,Up!,2024-08-12T03:53:55Z,0,
@naufal_nishimura7123,"""gw lapar bang , tapi ga mau nyusahin orang tua, jadi gua nyuri terus mukul org yg nghalangin gw, kalo lu bilang tindakan gw salah berarti lu org yg ga sayang sama orang tua""",2024-08-12T04:40:09Z,6,
@bobbycool6174,Lebih terkhianati klo anaknya tanpa hasil,2024-08-12T04:48:58Z,2,
@hestia6272,"​@@Dalank194 intinya gini bro, kalo emang belum siap kuliah ya gausah kuliah. Kenapa harus joki? Contoh nih, Gw anak informatika, gw akui ngoding itu susah, solusinya gimana? Ya belajar, gw lulus 9 semester hasil jerih payah gw sendiri tidur 3-4 jam sehari. Ga ada samsek kepikiran bakal ngejoki 🗿",2024-08-12T06:21:36Z,4,
@kemalramadhan2903,​@@bensharenli1212 ada juga yg karena ortu nya berpendidikan gak setinggi anaknya jadi gak paham gitu gituan,2024-08-12T06:32:00Z,0,
@tembokcinaaa,"Gw disuruh ortu gw yang penting lulus, bodoamat orang lain mau jugde gw apa",2024-08-12T07:24:44Z,0,
@MampirDuluSini,"Kaya bohongnya perkara joki aja, padahal banyak gak jujurnya 😂",2024-08-12T08:44:04Z,1,
@InstanRamen,"​@@bensharenli1212kadang anak meski tau juga melanggar, karena yang mempengaruhi keputusan itu ga cuman soal tau atau nga nya soal kebenaran. Kadang emosi juga mempengaruhi tindakan.",2024-08-12T08:48:21Z,0,
@kemalramadhan2903,@@MampirDuluSini apalagi pas minta bulanan😅,2024-08-12T08:53:55Z,0,
@aldyzero6676,​@@Dalank194BADUT 🤡 lu,2024-08-12T10:56:40Z,0,
@dipolahne1147,"bagus ni pola pikirnya, emang yang komentar tersebut otaknya nyampe ? kan joki",2024-08-12T10:57:25Z,0,
@labesty0124,"Sederhana, namun tak pernah terpikirkan oleh diriku yg bahkan sudah mencapai smt 7. Sederhana memang, namun memberikan tamparan yg cukup keras untukku",2024-08-12T11:39:53Z,1,
@DeliskanR,"Betul gan... Gue aja di kejar2 sm ortu, tiap nelpon trs di tanya gmana progres skripsi, jd bimbingan atau gmana revisi udh di kerjain atau coba tanya2 yg udh lulus gmana klu buntu... Pasti gitu trs di tanyain... Krn sayang sm ortu makanya cukup jd donatur univ 1 semester bkn smpai 5 tahun lebih... Itu aja nambah 1 semester kesal krn ngk langsung revisi hbs sempro... Dan mungkin prinsip ane juga yg beranggapan ngapain ngejoki smpai sejuta 2 juta klu bisa di kerjain sendiri... Mending di simpan untuk diri sendiri...",2024-08-12T12:36:03Z,0,
@kenji5158,"​@@tembokcinaaakasian banget lu, emang ga punya pendirian untuk lulus dengan usaha sendiri?",2024-08-12T22:55:43Z,0,
@astozfiber8861,"​@@Dalank194bro ibaratnya kalaupun udah kepepet kyk gini, ya masa sih pake cara yang illegal kek gitu, masih bisa ditanyain, masih bisa tanya mana bagian yang salah biar bisa diperbaiki, kok malah opsi terakhir nya ke joki",2024-08-13T00:27:56Z,1,
@astozfiber8861,"​@@sutediheriyonoBaladMaUngtetep bro, yang namanya joki skripsi itu illegal dan tidak dibenarkan, kita memang tidak merasakan mereka yang kesusahan skripsi, tetapi dengan menggunakan joki skripsi, berarti dia sudah melanggar hukum dan etika akademik",2024-08-13T00:30:58Z,0,
@maulanakautsar7663,"​@@Dalank194elah skripsi EZ gitu gak lulus😂 males aje itu mah, udeh males goblok pula😂",2024-08-13T06:03:25Z,0,
@bambangbejo-qq2bz,"@@Dalank194 pertanyaannya joki kan nggak ngurus skripsi lo doang, lu yang ngurus skripsi doang bisa2nya kalah sama joki gimana ceritanya, antara males atau gimana dah?",2024-08-13T11:36:29Z,0,
@user-yg8hf1xn3u,"@@Dalank194 simplenya gini kalo dosen atau pihak kampus ga ngelulusin lu itu berarti lu belum layak jadi sarjana, otak lu masih ditingkat lulusan sma. 
No offense buat yang masih lulusan sma",2024-08-13T11:50:43Z,0,
@雄叶,"@@Dalank194 Skill issue, persetan dengan joki setidaknya lulus secara fair itu lebih baik daripada ngejoki yang ujung ujungnya lu planga plongo dengan jurusan lu habis lulus and gk punya knowledge.",2024-08-13T14:35:13Z,0,
@estuard9830,trus?,2024-08-15T14:10:31Z,0,
@MamangHotler,"​@@hestia6272Bused pak, 20 jam belajar coding belajar apaan? 

Gw mahasiswa pertanian lulus tahun ini, sambil nunggu wisuda gw nyoba belajar coding karena suka aja. Baru belajar phyton sih, tapi bused 20 jam ini belajar apaan bre? Sedalem itukah ilmu coding? Spill dong bang jadi gw bisa ngerancang metode belajar gw. At least bisa sampe 1 level dibawah mu sensei 🙏",2024-08-15T16:34:56Z,1,
@fathurrahman6589,"​@@Dalank194kenapa ga sejak awal milih untuk ""tanggung jawab""? Lu tanggung jawab dengan pilihan lo mau kuliah dan kuliah dengan benar + lulus dengan benar & tepat waktu??

Semua kasus orang ga bisa skripsi sebagian besar karna emang lu dari awal kuliahnya ga serius, ada banyak mata kuliah yang udah mengajarin soal skripsi apalagi di semester semester awal, lu masi ga paham soal skripsi artinya emang lu sendiri kuliah cuma buat main main, ga serius. Kenapa harua jual nama orang tua lo dengan alasan sayang mereka padahal lo sendiri kuliah kayak anak bin4t4ng?",2024-08-16T07:52:38Z,0,
@hestia6272,"@@MamangHotler Yo ga 20 jam juga kalik bang wkwk, jam jam gw fokus belajar pagi antara jam 7 mentok sampe jam 10an lah, sisain waktu buat lu break biar kaga stres, sisanya jam 9 malem kadang sampe jam  3 pagi. Gw kaga belajar python btw, nekat langsung lompat ke framework kebetulan skripsi gw ambil sistem manajemen, biar cepet aja gitu, pake laravel enak bang. coba aja dulu projek kecil kecilan ada di youtubenya web unpas. Gw juga belum pro banget",2024-08-18T01:20:34Z,2,
@MamangHotler,"@@hestia6272 siap bang, makasih",2024-08-18T03:07:18Z,1,
@hestia6272,"@@MamangHotler siyap, semangat abangku 🔥",2024-08-18T03:31:29Z,1,
@ngalorngidul7962,"Ini masih joki loh , adik tingkat gw selama kuliah cuman ngandelin chatgpt , tiap masuk kelas cuman titip absen , muncul cuman pas uts sama uas",2024-08-11T11:46:48Z,0,0.0
@semuaakanbermetamorhfosisp5212,Suatu saat lu terbaring di UGD dan ditangani dokter hasil joki😮😮,2024-08-11T11:46:39Z,1,1.0
@adaadasaja885,Nah ini yg serem,2024-08-11T12:58:06Z,0,
@Dremuur.7md3,"Joki aja sebelum semua perkerjaan di ambil alih robot, 2025 ini akan chaos penuh ai dan robot terknologi akan semakin maju kalau lu mau bertahan cepat lulus dan dapat kerja kalau masi mendengar orang yang ada di zone sudah kerja dan mereka zona nyaman kelar lu di gantikan ai dan robot",2024-08-11T11:46:35Z,0,0.0
@hilmanthewicaksono4170,Bang BAHAS LULUSAN TIDAK SESUAI DENGAN JURUSAN! TOLONG DI PERTIMBANGKAN UNTUK NEXT PEMBAHASAN,2024-08-11T11:46:34Z,1,1.0
@bontolodon1359,"Udah ada, cek aja video lamanya ada tuh, katanya ya salah jurusan itu dah hal yang biasa",2024-08-11T12:03:36Z,0,
@JekkyJax,"1. kuliah mahal + 5 tahun belom lulus + ga tega ortu biayain mulu ?
ya, beresin kuliah lu yang bener biar cepet lulus.

2. joki salah = ga sayang ortu ?
udah jelas2 salah + denial dan bawa2 ortu pula.

3. ga peduli dibilang curang?
fix, nanti di dunia kerja, segala cara bakal dipake.

4. selalu bela orangtua?
beda urusan pake joki sama sayang ortu, you dont say, lu anaknya.",2024-08-11T11:46:23Z,74,3.0
@Laciethemisfortune,Bukannya sebaliknya ya malah bikin ortu kecewa juga karna ga jujur sama aja,2024-08-11T12:44:11Z,6,
@ryanyogianto,"bawa2 ga sayang ortu.... bruh, git gud. Klo gini gw wajar si boomer suka banding2in ""susahan jaman kami""",2024-08-11T12:50:33Z,4,
@mochpanjisuryawiguna9023,Kalau sayang orang tua dan gk mau nyusahin ya kerja sendiri buat bantu bayar kuliah,2024-08-11T13:04:02Z,1,
@thevandalish1094,"""iwan fals -  Teman Kawanku Punya Teman"" song's still relate till now.. padahal itu lagu lama banget lho..

listen it..",2024-08-11T11:45:52Z,0,0.0
@AS-lh7nu,"Padahal penelitian ilmiah mahasiswa itu paling mudah contoh jurusan fisika Lo tinggal jelasin penelitian Lo mencakup astronomi,reaksi kimia dan sebagainya dengan teori Lo dan analisis.contoh sejarah Lo tinggal cari referensi dari berbagai buku sejarah",2024-08-11T11:45:38Z,1,0.0
@user-ii7zb3yg4e,"Strategi saya waktu masa kuliah
1. Cari beasiswa yang syarat IPK nya tidak berat
2. Cari dosen pembimbing yang nggak ketat dan nggak ribet
3. Abisin waktu kerja part time & internship buat nambah skill / network
4. Nikah saat kuliah.. (karena belajar dari pengalaman banyak anggota keluarga lain yang nikah nya telat banget...)

Lumayan strategi2 ini mengantar ke karier yang lumayan baek, biaya kuliah 0 rupiah, nggak usah susah2 hemat saat kuliah (thanks to part time) dan bisa bekeluarga dengan cepat
Walau di lain sisi, IPK juga cuma 3.0 ....",2024-08-11T11:45:05Z,36,8.0
@axandraalex5869,"Saran 4 agak gimana ya klo masih S1... wkwk. Terserah sih asal mampu mengimbangi, tapi klo dari pengalaman anggota keluarga besar pribadi ada perempuan yang nikah sebelum S1nya selesai proses karirnya jadi serba mandek karena jadi sibuk ngurusin anak, mana suaminya sempet ngilang abis di PHK ngerantau hampir setahun gak ninggalin duit. Jadi si perempuan ini yang nanggung biaya rumah tangganya malah ortunya, dan itu juga pemenuhan kebutuhannya jadi pas-pasan dan bahkan kurang kadang, udh langsung jadi perbincangan keluarga 😅. Kasian anaknya",2024-08-11T12:22:17Z,19,
@WobtEstonAston,Mindset no.4 sangat menjiwai Indonesia banget (Kebelet ng***ot) (gpp biar total populasi Indo masuk top 3 global),2024-08-11T13:07:52Z,5,
@vladimirlenin7283,"Semakin tinggi IPK beban nya sangat berat loh.
Saat ditanya keilmuannya sama orang awam.",2024-08-11T13:08:29Z,3,
@Dhyan_,"tips nyari beasiswa dong bang. gw pengen nyari beasiswa tapi bingung, nyari di sosmed malah tambah bingung",2024-08-11T13:14:55Z,2,
@bnrid8086,"maaf, point 4 kurang setuju, kalau lu perempuan mungkin tidak apa-apa, tapi kalau lu laki-laki alangkah baiknya raih dulu karir hingga cukup mapan baru nikah, belum punya kerjaan tapi udah nikah masa mau nebeng orang tua?",2024-08-13T00:25:11Z,0,
@nawa73,"Gue ngangguk-ngangguk sampe nomor 3. Lha, kok poin 4 nya keliatan jomplang😂",2024-08-13T01:56:16Z,1,
@fluffycapybara3595,buset nikah udah kaya perlombaan,2024-08-13T05:26:07Z,0,
